"Submission ID","Last updated","Submission started","Status","Current step","University","Faculty","Age","Class","Gender","Untitled MultipleChoice field","Untitled MultipleChoice field (1)","Sources","Rate from 1 to 10","Untitled MultipleChoice field (3)","Untitled MultipleChoice field (4)","Untitled MultipleChoice field (2)","Untitled OpinionScale field","Errors","Url","Network ID"
"94b79d6c-347c-4596-b555-fe59c24dfd48","Tue Jan 16 2024 20:17:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:16:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","23-25","4","Male","Yes","2023","Social Media,Internet","8","Foreign Currencies","Equal","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=94b79d6c-347c-4596-b555-fe59c24dfd48","bff58b20456acb0c69b2b216c303e1c9"
"25af1405-a468-485b-915e-e142192421b8","Tue Jan 16 2024 20:16:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:15:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","3","Female","No","","Social Media,Friends","1","Foreign Currencies","Income less than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=25af1405-a468-485b-915e-e142192421b8","34939e1a6f384d3fa5c3059f192bf202"
"d4a71c27-e17c-43f2-8856-c4ea6910a75a","Tue Jan 16 2024 20:16:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:14:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Female","No","","TV News,Social Media,Internet,Friends","8","Foreign Currencies","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=d4a71c27-e17c-43f2-8856-c4ea6910a75a","2bc0631db323ed3220e202f97e9825a8"
"0c65363e-3136-45ef-9ade-352b7cde21fd","Tue Jan 16 2024 20:14:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:12:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","1","Male","Yes","2022","Internet,Books & Magazines","8","Foreign Currencies","Income less than expenses","Yes","9","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0c65363e-3136-45ef-9ade-352b7cde21fd","f3eb8dc203280f32f05e6ed326ab818c"
"d0463f37-d162-4cd6-84df-b929c055dec5","Tue Jan 16 2024 20:13:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:12:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Male","Yes","2019","Books & Magazines,Other","9","Stock Markets","Income more than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=d0463f37-d162-4cd6-84df-b929c055dec5","be6b4ce8db911a45655b878a1ed9c429"
"459e64f9-e36d-4905-ba2d-822305191e69","Tue Jan 16 2024 20:10:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:07:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Male","Yes","2022","TV News,Social Media,Internet,Other","9","Other","Income less than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=459e64f9-e36d-4905-ba2d-822305191e69","56fdf4a43e64e9f9685269c6115eb3c8"
"522aea4c-05e0-4182-8eae-e2517cc8942a","Tue Jan 16 2024 20:10:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:08:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","23-25","2","Female","No","","Social Media,Friends","5","Foreign Currencies","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=522aea4c-05e0-4182-8eae-e2517cc8942a","b7672530aefbad8be8a37de98e3f9a10"
"f2e891ea-58d3-4eb0-972c-0c1448196afc","Tue Jan 16 2024 20:09:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:08:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","2","Female","Yes","2023","Other","10","Precious Metals","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=f2e891ea-58d3-4eb0-972c-0c1448196afc","6b5e57a81e9fe4ad2d9058f32d7d9810"
"22ea887d-007d-4408-af73-75e5ec8d31f1","Tue Jan 16 2024 20:08:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:07:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2023","Social Media,Internet,Friends,Books & Magazines","9","Precious Metals","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=22ea887d-007d-4408-af73-75e5ec8d31f1","6b3785e19419fdc2b8a62c18613f1d17"
"8fd71f31-52f1-4f12-90f1-bff817c96152","Tue Jan 16 2024 20:06:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:06:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Male","Yes","2022","Other","10","Precious Metals","Income more than expenses","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8fd71f31-52f1-4f12-90f1-bff817c96152","88998fadd9dd52a1e3af6da51398d742"
"bf5b36a7-1f18-4f67-afe1-140156ab7dc0","Tue Jan 16 2024 20:04:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:01:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","23-25","4","Female","No","","TV News,Social Media,Internet,Friends","4","Saving Accounts","Income more than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=bf5b36a7-1f18-4f67-afe1-140156ab7dc0","7a28d80d0bb982b1e7059957bea2d35d"
"6d148c98-769c-432a-9fad-f9124ef669a3","Tue Jan 16 2024 20:03:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 20:02:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","4","Male","Yes","2020","Social Media,Internet","7","Precious Metals","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6d148c98-769c-432a-9fad-f9124ef669a3","0c9a132f57b994566e258dcb4e6cbcef"
"35f93e98-1c1c-4faa-9786-7d23eec0b011","Tue Jan 16 2024 19:59:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:58:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","4","Male","Yes","2023","Friends","10","Saving Accounts","Income more than expenses","No","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=35f93e98-1c1c-4faa-9786-7d23eec0b011","473e22bcc280ddfee1eb8d97ca571dd0"
"49ebc8e2-f94b-4509-9630-f73259d75e01","Tue Jan 16 2024 19:57:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:56:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","4","Female","No","","Social Media,Internet","4","Foreign Currencies","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=49ebc8e2-f94b-4509-9630-f73259d75e01","638fd5646afa01790fdea5b1bfcd2e15"
"fbefa47d-f48b-45d7-b7d6-403bfe472736","Tue Jan 16 2024 19:54:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:52:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","No","","Social Media,Internet","6","Foreign Currencies","Equal","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=fbefa47d-f48b-45d7-b7d6-403bfe472736","bdec0a523a446368df9603dbda52b817"
"b4127543-aaf3-4312-963a-d0563c891662","Tue Jan 16 2024 19:52:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:51:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","23-25","4","Male","Yes","2023","Internet,Other","9","Stock Markets","Income more than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b4127543-aaf3-4312-963a-d0563c891662","849e7b305c322dc495049f888d29ab53"
"6e39e4f3-8bc6-4162-9f48-38d91e8c62a9","Tue Jan 16 2024 19:52:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:51:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2023","TV News,Social Media,Internet,Friends","5","Crypto Currencies","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6e39e4f3-8bc6-4162-9f48-38d91e8c62a9","23899b5842357e09bd130bf2b695615f"
"ab9aff57-c86d-4acf-b6db-654731d520e5","Tue Jan 16 2024 19:50:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:41:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","3","Female","No","","Friends","6","Foreign Currencies","Income less than expenses","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=ab9aff57-c86d-4acf-b6db-654731d520e5","4edceb7c5f781f43e682e750e6cf29e8"
"6e14d4d7-0368-4ca9-97e8-4ed93767b15e","Tue Jan 16 2024 19:50:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:48:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","3","Male","Yes","2023","Social Media,Friends","6","Saving Accounts","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6e14d4d7-0368-4ca9-97e8-4ed93767b15e","7d928f6d70eb8302b4cb7094f504403d"
"81e2607d-7dbc-4cb9-9fa2-34c0c660f104","Tue Jan 16 2024 19:49:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:48:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","3","Female","No","","Social Media,Internet,Friends","8","Precious Metals","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=81e2607d-7dbc-4cb9-9fa2-34c0c660f104","2251ea938cdfe1c9f83052dcdcc44dbc"
"6fa5ae2b-1582-410c-9bb5-dc91ce3f3550","Tue Jan 16 2024 19:46:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:46:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","4","Male","No","","Social Media,Internet","8","Stock Markets","Income more than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6fa5ae2b-1582-410c-9bb5-dc91ce3f3550","2db3333e61161264dd18152312d3141c"
"bfb0adfb-4b9e-432b-b70d-219eb1b63201","Tue Jan 16 2024 19:42:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:41:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","3","Male","No","","Social Media,Internet,Friends","3","Foreign Currencies","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=bfb0adfb-4b9e-432b-b70d-219eb1b63201","5799cd35c744d74002b272d056415c29"
"8aa880c0-37e1-40c8-b11e-69ecc2627a70","Tue Jan 16 2024 19:42:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:41:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","2","Male","No","","TV News,Social Media,Internet,Friends","9","Foreign Currencies","Income more than expenses","Yes","9","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8aa880c0-37e1-40c8-b11e-69ecc2627a70","7614e587e42bb80262327bcf32e88d8b"
"c83aa568-f998-4fc3-8b1b-8c68355018b1","Tue Jan 16 2024 19:41:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:40:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","Yes","2023","Social Media,Internet,Friends","4","Saving Accounts","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c83aa568-f998-4fc3-8b1b-8c68355018b1","b69523e7e600b00ea48c9a6c30a77462"
"689ce8f9-d037-4a3c-9011-3eaba365b866","Tue Jan 16 2024 19:40:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:39:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","4","Female","No","","Internet","1","Precious Metals","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=689ce8f9-d037-4a3c-9011-3eaba365b866","2cf6538cfb00f2521fea410588f70d70"
"f253ea82-8e47-4e22-a5f6-6c7efdf6c108","Tue Jan 16 2024 19:39:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:38:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Female","No","","Other","1","Foreign Currencies","Income less than expenses","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=f253ea82-8e47-4e22-a5f6-6c7efdf6c108","ebdb262f19511a0d439d66da9954c9df"
"aada5794-83c9-4879-b5f9-04c5aa1d9892","Tue Jan 16 2024 19:39:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:38:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","Yes","2023","Social Media,Other","7","Saving Accounts","Equal","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=aada5794-83c9-4879-b5f9-04c5aa1d9892","902be328deb77c26b7b0317a221b5f45"
"55fab4ed-5ea4-48fe-ae9f-caab957e0263","Tue Jan 16 2024 19:35:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:33:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","17-19","4","Male","No","","Other","8","Stock Markets","Income more than expenses","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=55fab4ed-5ea4-48fe-ae9f-caab957e0263","373def61b159088a248ed1dfb8e210f1"
"bfbb0fd4-a7cd-4efd-9c4a-915ef2fe1923","Tue Jan 16 2024 19:35:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:33:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Female","Yes","2023","Social Media,Friends","8","Saving Accounts","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=bfbb0fd4-a7cd-4efd-9c4a-915ef2fe1923","8b60a2b25f288637a9b6c6cb1a561f2a"
"897a1be5-c45f-4b80-ae6a-3b7d30c0e731","Tue Jan 16 2024 19:34:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:33:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Female","No","","Social Media,Internet,Friends","6","Saving Accounts","Income more than expenses","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=897a1be5-c45f-4b80-ae6a-3b7d30c0e731","d5897b31af2652ad8fe067d4c202ff59"
"1af98063-a7c8-4a27-a753-5e4289d1cbde","Tue Jan 16 2024 19:33:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:32:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","23-25","4","Female","No","","Social Media,Internet,Friends","7","Precious Metals","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1af98063-a7c8-4a27-a753-5e4289d1cbde","19553a54ba9bd757b04e839f0e0f080e"
"dc941f3c-56fb-4717-83fe-7a56048daa24","Tue Jan 16 2024 19:32:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:30:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Female","Yes","2022","Friends","2","Precious Metals","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=dc941f3c-56fb-4717-83fe-7a56048daa24","2c27c89497ba9972ef2deaf9e5aae0aa"
"3c605996-cf65-4805-8811-95c7d932ebd0","Tue Jan 16 2024 19:31:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2022","Social Media,Internet,Friends","7","Stock Markets","Equal","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=3c605996-cf65-4805-8811-95c7d932ebd0","beeffd87b6091d961c98260621919229"
"117987a0-5b18-463b-9d56-4acded091fb3","Tue Jan 16 2024 19:31:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:29:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","Yes","2023","TV News,Social Media,Internet,Friends","6","Saving Accounts","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=117987a0-5b18-463b-9d56-4acded091fb3","587a2fcbcef8744749ec2fbf186bbaec"
"2fa2d919-7c04-4d9e-a7b4-cc45ed7150e1","Tue Jan 16 2024 19:30:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:28:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Female","No","","Social Media,Internet","4","Precious Metals","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=2fa2d919-7c04-4d9e-a7b4-cc45ed7150e1","a8bffc411e346589135e6426e58671ec"
"99d740c8-37bd-4ec9-ba9f-45440fcf12de","Tue Jan 16 2024 19:29:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:28:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","4","Female","Yes","2023","Friends,Other","5","Foreign Currencies","Income less than expenses","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=99d740c8-37bd-4ec9-ba9f-45440fcf12de","4d097200a85bb18ae2b9bb79d0c893dd"
"48b507d5-c198-4285-86aa-a02ee19405db","Tue Jan 16 2024 19:26:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:24:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","4","Male","No","","Social Media,Internet,Friends","8","Foreign Currencies","Income more than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=48b507d5-c198-4285-86aa-a02ee19405db","407f3bed1b7373f793b33d98b0b53e69"
"c6a58621-5e44-4377-804f-488ed44644f1","Tue Jan 16 2024 19:26:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:24:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","3","Female","No","","TV News,Social Media,Internet,Friends","7","Foreign Currencies","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c6a58621-5e44-4377-804f-488ed44644f1","e3dfcc11a74644f7c120c19d28cb0766"
"07492eaf-62c4-41e4-8724-4284390f5ddb","Tue Jan 16 2024 19:23:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:22:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","3","Not prefer to say","No","","Social Media,Internet","5","Precious Metals","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=07492eaf-62c4-41e4-8724-4284390f5ddb","13633dc1c9a9d3abfa36e49a7d94e1ef"
"7e056ead-3085-46bf-9bba-388994756ccd","Tue Jan 16 2024 19:22:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:21:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Female","No","","Social Media,Internet,Books & Magazines","9","Foreign Currencies","Income more than expenses","No","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7e056ead-3085-46bf-9bba-388994756ccd","e45b00afb8e2abeebddf6166baf6471e"
"18b80cd5-2707-4545-9a24-100b16b0e592","Tue Jan 16 2024 19:21:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:19:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","23-25","4","Female","Yes","2023","TV News,Social Media,Internet,Friends","7","Stock Markets","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=18b80cd5-2707-4545-9a24-100b16b0e592","9cc006ebc787c9cda3d0de4ad27e9cef"
"1d993989-e7a5-4667-9565-f4ea130e8935","Tue Jan 16 2024 19:20:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:19:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","3","Female","No","","TV News,Social Media","6","Foreign Currencies","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1d993989-e7a5-4667-9565-f4ea130e8935","818fd034d66806f56d3d61568dc5875b"
"0e8f3fd6-61ad-4141-9820-d0868f86a276","Tue Jan 16 2024 19:18:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:17:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2020","Social Media,Internet,Friends","6","Foreign Currencies","Equal","No","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0e8f3fd6-61ad-4141-9820-d0868f86a276","1ba2d30a641136711960fdb07328f537"
"6d4a7733-2331-409f-bbc9-6ca96f78527d","Tue Jan 16 2024 19:16:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:15:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","No","","TV News,Social Media,Internet,Friends","5","Foreign Currencies","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6d4a7733-2331-409f-bbc9-6ca96f78527d","5ef8f20b1e3494ee96e1994caef7088a"
"06ed6d11-29cc-4bfd-84a8-19ea79f28945","Tue Jan 16 2024 19:15:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:14:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Male","Yes","2023","Social Media,Internet,Friends","9","Stock Markets","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=06ed6d11-29cc-4bfd-84a8-19ea79f28945","a0619ee6ff6199e2ddfa147695b84c6f"
"a51f7b51-0182-41d7-8863-8756c6e17dda","Tue Jan 16 2024 19:15:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:14:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Female","No","","Internet","4","Foreign Currencies","Equal","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=a51f7b51-0182-41d7-8863-8756c6e17dda","5a33e3445feee9697a4ca27d1cafaf11"
"c59babe5-1b3c-4fec-9bfb-e8b2b4de03ec","Tue Jan 16 2024 19:14:00 GMT+0300 (GMT+03:00)","Tue Jan 16 2024 19:13:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","4","Female","No","","Other","4","Saving Accounts","Equal","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c59babe5-1b3c-4fec-9bfb-e8b2b4de03ec","5daea2c21082e3d607dc09c39da6fbc1"
